981fa6ceba3a4adc4bef977a1e7889c8b9d7d5af,DELETE,regular-file,Public/Video/Driver_driving_a_truck.mp4,5153161,
0111d03ab1079be997b3a50f2c730443c826a95f,DELETE,regular-file,Public/Video/Warehouse_and_forklift_truck_driver.mp4,2172301,
c8e4e75cc983f67c28cec85b9c987eff65313685,DELETE,regular-file,Public/Video/ariel_road_footage.mp4,2005087,
87bc428da337e6a29a8563980ac72213c057edd5,DELETE,regular-file,Public/Video/guy_walking_in_a_warehouse.mp4,2688321,
c97dcf8447851ddffe94223c108507cd3bc69b75,DELETE,regular-file,Public/Video/guy_walking_through_a_warehouse_from_behind.mp4,1699885,
52037c17a8e6b13f5af44037c364049daeff7da0,DELETE,regular-file,Public/Video/out_of_focus_truck_in_a_transport_yard.mp4,3470965,
